2023-02-06T01:20:35.000000Z,61.1341,-154.9291,0.94,0.00,80.70,92.00,inf,2023-02-06T01:30:34.000000Z,4.00
2023-02-06T01:20:35.000000Z,43.3284,-81.8707,0.21,-0.15,71.76,-999.00,4.42,2023-02-06T01:30:24.550000Z,3.43
2023-02-06T01:20:35.000000Z,29.8898,-103.1436,0.87,0.10,79.68,-999.00,4.79,2023-02-06T01:21:04.350000Z,3.01
2023-02-06T01:20:35.000000Z,32.6648,-95.6294,0.57,-3.68,-77.16,-999.00,4.77,2023-02-06T01:21:08.650001Z,3.03
2023-02-06T01:20:35.000000Z,60.1007,-152.3428,0.94,0.03,-37.07,95.00,372.70,2023-02-06T01:30:34.000000Z,3.49
2023-02-06T01:20:35.000000Z,36.2468,-82.7275,0.53,-4.05,99.92,-999.00,3.72,2023-02-06T01:21:06.450000Z,3.12
2023-02-06T01:20:35.000000Z,34.7200,-107.7021,0.55,-2.88,-18.65,-999.00,2.89,2023-02-06T01:21:09.700000Z,3.00
2023-02-06T01:20:35.000000Z,31.3589,-85.6465,0.47,15.50,-131.73,-999.00,4.07,2023-02-06T01:21:21.800000Z,2.23
2023-02-06T01:20:35.000000Z,33.0813,-94.1095,0.50,-13.30,-111.86,-999.00,2.44,2023-02-06T01:21:11.605000Z,3.02
2023-02-06T01:20:35.000000Z,50.1448,-129.3333,0.57,1.63,-57.07,259.00,3.86,2023-02-06T01:21:43.150000Z,2.98
2023-02-06T01:20:35.000000Z,35.7019,-81.4510,0.17,166.90,79.86,-999.00,5.02,2023-02-06T01:30:29.200000Z,2.73
2023-02-06T01:20:35.000000Z,35.6403,-91.3681,0.60,7.60,-140.56,299.00,2.92,2023-02-06T01:21:11.050000Z,2.90
2023-02-06T01:20:35.000000Z,45.7213,-120.8112,0.30,-157.40,86.95,358.00,2.47,2023-02-06T01:21:00.000000Z,2.46
2023-02-06T01:20:35.000000Z,36.0839,-101.5287,0.36,-163.50,-90.49,-999.00,4.35,2023-02-06T01:20:57.950000Z,2.83
2023-02-06T01:20:35.000000Z,36.5189,-90.0140,0.53,-2.05,91.20,151.00,7.76,2023-02-06T01:21:01.700000Z,3.37
2023-02-06T01:20:35.000000Z,33.2216,-102.2524,0.77,-4.22,-80.38,-999.00,2.94,2023-02-06T01:21:03.600000Z,3.02
2023-02-06T01:20:35.000000Z,35.6667,-89.7638,0.54,-0.53,-99.20,261.00,19.42,2023-02-06T01:21:03.250000Z,2.95
2023-02-06T01:20:35.000000Z,32.8748,-100.1680,0.66,2.68,96.04,-999.00,15.77,2023-02-06T01:21:07.150000Z,3.18
2023-02-06T01:23:35.000000Z,39.4036,70.5352,0.89,2.70,-85.07,-999.00,5.78,2023-02-06T01:33:16.794538Z,3.01
2023-02-06T01:23:35.000000Z,-42.3232,172.3845,0.32,87.45,89.05,-999.00,11.71,2023-02-06T01:23:59.200000Z,2.24
2023-02-06T01:23:35.000000Z,48.8042,-60.3175,0.91,-12.80,-96.60,161.00,3.58,2023-02-06T01:29:26.850000Z,2.89
2023-02-06T01:23:35.000000Z,-17.9119,123.5482,0.88,10.88,-169.88,148.00,4.65,2023-02-06T01:32:52.000000Z,3.01
2023-02-06T01:23:35.000000Z,61.2854,-157.7020,0.84,2.88,97.85,246.00,3.35,2023-02-06T01:30:45.450000Z,2.77
2023-02-06T01:23:35.000000Z,38.6428,21.3625,0.81,-7.93,-91.38,91.00,2.87,2023-02-06T01:26:22.850000Z,2.98
2023-02-06T01:23:35.000000Z,20.3251,-71.2965,0.98,-4.48,-95.12,-999.00,2.62,2023-02-06T01:31:40.750000Z,3.05
2023-02-06T01:23:35.000000Z,47.8241,14.1547,0.71,-15.45,57.47,111.00,4.46,2023-02-06T01:29:50.448400Z,2.43
2023-02-06T01:23:35.000000Z,39.3685,1.2856,0.75,-36.40,86.17,87.00,3.01,2023-02-06T01:33:28.850000Z,2.44
2023-02-06T01:23:35.000000Z,57.6906,-4.3793,0.94,8.37,-82.35,-999.00,4.34,2023-02-06T01:32:06.950000Z,3.01
2023-02-06T01:23:35.000000Z,39.5492,-1.3098,0.64,-33.92,89.06,86.00,3.59,2023-02-06T01:33:17.098393Z,3.37
2023-02-06T01:23:35.000000Z,48.8194,-78.3776,0.97,-3.83,-97.88,299.00,4.41,2023-02-06T01:32:55.100000Z,2.87
2023-02-06T01:23:35.000000Z,45.4467,-74.2528,0.98,-5.42,-97.58,-999.00,2.95,2023-02-06T01:30:25.550000Z,3.02
2023-02-06T01:23:35.000000Z,45.4448,-68.4014,0.98,3.55,-96.57,-999.00,3.55,2023-02-06T01:30:06.700000Z,3.03
2023-02-06T01:23:35.000000Z,41.0462,20.0593,0.68,13.40,102.91,98.00,3.10,2023-02-06T01:27:42.650000Z,2.76
2023-02-06T01:23:35.000000Z,40.3253,20.0937,0.71,30.88,45.99,91.00,2.83,2023-02-06T01:26:26.750000Z,2.28
2023-02-06T01:23:35.000000Z,15.0086,-90.2442,0.99,-0.37,133.17,236.00,120.29,2023-02-06T01:32:55.750000Z,3.09
2023-02-06T01:23:35.000000Z,51.6507,-4.0792,0.93,-2.85,-90.01,-999.00,1.93,2023-02-06T01:33:02.300000Z,3.09
2023-02-06T01:23:35.000000Z,64.3886,-151.7601,0.93,3.72,99.53,92.00,4.02,2023-02-06T01:33:31.908393Z,3.35
2023-02-06T01:23:35.000000Z,64.3244,-148.6080,0.97,-2.50,82.21,92.00,24.91,2023-02-06T01:33:31.508393Z,3.52
2023-02-06T01:23:35.000000Z,38.2542,-83.8328,0.99,-3.70,-62.00,-999.00,19.14,2023-02-06T01:31:20.055000Z,3.00
2023-02-06T01:23:35.000000Z,35.9402,-86.0145,1.00,1.68,88.72,-999.00,10.13,2023-02-06T01:31:33.900000Z,3.00
2023-02-06T01:23:35.000000Z,32.8882,-113.1940,0.97,0.13,-88.92,247.00,7.51,2023-02-06T01:33:32.849900Z,3.83
2023-02-06T01:23:35.000000Z,45.7426,-115.7229,1.00,5.32,-80.01,-999.00,13.25,2023-02-06T01:33:14.300000Z,3.10
2023-02-06T01:23:35.000000Z,42.2144,77.5556,0.86,-1.12,-91.17,223.00,4.84,2023-02-06T01:33:25.350000Z,2.92
2023-02-06T01:23:35.000000Z,54.6701,-5.6988,0.86,-0.87,85.21,-999.00,4.58,2023-02-06T01:33:21.000000Z,2.54
2023-02-06T01:23:35.000000Z,54.7386,-6.6257,0.89,-4.18,95.53,278.00,4.76,2023-02-06T01:32:08.550000Z,2.63
2023-02-06T01:23:35.000000Z,61.1341,-154.9291,0.92,-0.47,80.70,92.00,23.37,2023-02-06T01:30:47.300000Z,2.81
2023-02-06T01:23:35.000000Z,43.3284,-81.8707,0.18,-1.23,71.76,-999.00,6.65,2023-02-06T01:33:21.050000Z,2.73
2023-02-06T01:23:35.000000Z,36.2414,-81.1391,0.99,1.35,-102.01,-999.00,3.99,2023-02-06T01:31:19.950000Z,3.02
2023-02-06T01:23:35.000000Z,29.8898,-103.1436,0.97,0.00,79.68,-999.00,inf,2023-02-06T01:33:34.000000Z,5.22
2023-02-06T01:23:35.000000Z,45.4412,-110.6818,0.99,-2.97,-101.40,299.00,4.86,2023-02-06T01:33:09.700000Z,3.09
2023-02-06T01:23:35.000000Z,20.3462,-72.2284,0.73,-7.42,107.13,-999.00,4.60,2023-02-06T01:31:41.498393Z,3.02
2023-02-06T01:23:35.000000Z,32.6648,-95.6294,1.00,1.07,-77.16,-999.00,10.77,2023-02-06T01:32:08.850001Z,3.01
2023-02-06T01:23:35.000000Z,54.6571,-3.9670,0.92,0.48,84.31,103.00,3.20,2023-02-06T01:32:59.850000Z,3.02
2023-02-06T01:23:35.000000Z,60.1007,-152.3428,0.99,-3.23,-37.07,100.00,20.93,2023-02-06T01:30:51.400000Z,3.03
2023-02-06T01:23:35.000000Z,36.2468,-82.7275,1.00,3.42,-98.77,-999.00,4.31,2023-02-06T01:31:24.550000Z,3.01
2023-02-06T01:23:35.000000Z,42.3722,-97.0541,0.99,-4.45,96.46,-999.00,3.19,2023-02-06T01:32:22.100001Z,3.00
2023-02-06T01:23:35.000000Z,34.7200,-107.7021,0.99,0.60,-18.65,-999.00,32.83,2023-02-06T01:33:17.600000Z,3.07
2023-02-06T01:23:35.000000Z,31.3589,-85.6465,1.00,2.33,-131.73,-999.00,24.94,2023-02-06T01:31:48.550000Z,3.02
2023-02-06T01:23:35.000000Z,33.0813,-94.1095,0.98,-4.07,-111.86,-999.00,11.21,2023-02-06T01:32:02.505000Z,2.97
2023-02-06T01:23:35.000000Z,33.2682,-96.2429,0.93,-2.33,94.18,-999.00,4.95,2023-02-06T01:32:10.700000Z,3.07
2023-02-06T01:23:35.000000Z,39.1763,-87.2778,0.99,-0.18,-99.19,-999.00,3.16,2023-02-06T01:31:26.100000Z,3.00
2023-02-06T01:23:35.000000Z,50.1448,-129.3333,0.99,-5.80,-57.07,145.00,29.29,2023-02-06T01:33:07.550000Z,3.07
2023-02-06T01:23:35.000000Z,45.4360,-76.7110,0.99,0.85,-95.58,205.00,3.85,2023-02-06T01:33:09.350000Z,3.01
2023-02-06T01:23:35.000000Z,35.7019,-81.4510,1.00,-1.68,79.86,-999.00,21.00,2023-02-06T01:31:23.200000Z,3.00
2023-02-06T01:23:35.000000Z,33.0690,-98.8096,1.00,4.55,96.07,-999.00,3.54,2023-02-06T01:32:15.299996Z,3.00
2023-02-06T01:23:35.000000Z,33.1584,-102.8792,0.98,3.93,95.08,-999.00,3.71,2023-02-06T01:33:13.550000Z,3.01
2023-02-06T01:23:35.000000Z,35.6403,-91.3681,0.99,3.62,-140.56,136.00,15.48,2023-02-06T01:31:47.800000Z,3.01
2023-02-06T01:23:35.000000Z,45.7213,-120.8112,0.99,0.32,86.95,270.00,48.33,2023-02-06T01:33:20.050000Z,3.12
2023-02-06T01:23:35.000000Z,36.0839,-101.5287,0.99,2.95,98.46,-999.00,2.70,2023-02-06T01:32:57.950000Z,2.99
2023-02-06T01:23:35.000000Z,36.5189,-90.0140,0.99,0.00,91.20,130.00,inf,2023-02-06T01:33:34.000000Z,4.17
2023-02-06T01:23:35.000000Z,39.4120,-88.0543,0.99,2.45,104.53,-999.00,4.86,2023-02-06T01:31:26.950000Z,3.00
2023-02-06T01:23:35.000000Z,45.4305,-74.8818,0.98,-5.28,-97.80,-999.00,3.09,2023-02-06T01:30:28.200000Z,2.96
2023-02-06T01:23:35.000000Z,33.2216,-102.2524,0.99,0.65,-80.38,-999.00,82.56,2023-02-06T01:33:10.900000Z,3.00
2023-02-06T01:23:35.000000Z,36.3331,-95.7747,0.89,-4.43,88.16,-999.00,4.59,2023-02-06T01:31:56.100000Z,3.03
2023-02-06T01:23:35.000000Z,35.6667,-89.7638,0.98,-3.13,-99.20,131.00,18.97,2023-02-06T01:31:43.300000Z,2.99
2023-02-06T01:23:35.000000Z,37.3639,-98.2540,0.83,3.62,132.58,-999.00,4.12,2023-02-06T01:32:50.804999Z,3.04
2023-02-06T01:23:35.000000Z,32.8748,-100.1680,0.99,-1.55,-99.80,-999.00,3.27,2023-02-06T01:33:10.950000Z,3.00
2023-02-06T01:26:35.000000Z,39.4036,70.5352,0.72,-36.53,-85.07,-999.00,5.78,2023-02-06T01:33:22.744538Z,2.40
2023-02-06T01:26:35.000000Z,-42.3232,172.3845,0.81,2.43,89.05,-999.00,6.70,2023-02-06T01:36:32.350000Z,2.83
2023-02-06T01:26:35.000000Z,38.0371,-7.8434,0.80,-11.17,126.77,-999.00,4.89,2023-02-06T01:36:12.500000Z,2.89
2023-02-06T01:26:35.000000Z,48.8042,-60.3175,0.76,-14.72,-97.18,343.00,3.20,2023-02-06T01:36:24.000000Z,3.65
2023-02-06T01:26:35.000000Z,-17.9119,123.5482,0.78,8.52,-169.88,199.00,7.03,2023-02-06T01:36:06.050000Z,3.02
2023-02-06T01:26:35.000000Z,37.5165,-8.1968,0.77,-8.30,-172.68,-999.00,3.29,2023-02-06T01:34:52.355000Z,2.79
