2022-01-15T04:32:45.000000Z,-18.5205,125.2861,-121.38,-999.00,15.07,2022-01-15T04:41:57.000000Z,2.88
2022-01-15T04:32:45.000000Z,-18.5639,123.0258,169.59,184.00,8.51,2022-01-15T04:42:38.450000Z,3.20
2022-01-15T04:32:45.000000Z,-18.1554,124.5632,-84.80,239.00,2.33,2022-01-15T04:37:50.850000Z,2.25
2022-01-15T04:35:45.000000Z,-42.3232,172.3845,97.69,-999.00,0.42,2022-01-15T04:44:23.250000Z,2.49
2022-01-15T04:35:45.000000Z,-40.0161,174.5485,-170.04,29.00,2.57,2022-01-15T04:41:28.500000Z,2.20
2022-01-15T04:35:45.000000Z,-38.6498,176.1532,166.52,-999.00,1.41,2022-01-15T04:41:24.650000Z,2.70
2022-01-15T04:35:45.000000Z,-39.4550,175.8589,-90.36,48.00,0.38,2022-01-15T04:41:58.150000Z,2.73
2022-01-15T04:35:45.000000Z,-32.1675,117.0677,-87.59,-999.00,7.29,2022-01-15T04:45:26.450000Z,3.00
2022-01-15T04:35:45.000000Z,-18.1912,125.0473,-68.19,-999.00,3.29,2022-01-15T04:37:34.700000Z,2.68
2022-01-15T04:35:45.000000Z,-18.5205,125.2861,-121.38,-999.00,15.07,2022-01-15T04:41:57.500000Z,2.88
2022-01-15T04:35:45.000000Z,-18.5639,123.0258,169.59,185.00,8.51,2022-01-15T04:42:34.450000Z,2.26
2022-01-15T04:35:45.000000Z,-18.1554,124.5632,-84.80,147.00,2.33,2022-01-15T04:43:26.500000Z,2.45
2022-01-15T04:38:45.000000Z,-42.3232,172.3845,97.69,-999.00,0.42,2022-01-15T04:44:09.800000Z,2.65
2022-01-15T04:38:45.000000Z,-40.0161,174.5485,-170.04,28.00,2.57,2022-01-15T04:41:28.700000Z,2.18
2022-01-15T04:38:45.000000Z,-38.6498,176.1532,166.52,-999.00,1.41,2022-01-15T04:41:24.700000Z,2.69
2022-01-15T04:38:45.000000Z,-39.4550,175.8589,-89.80,21.00,0.34,2022-01-15T04:40:31.150000Z,2.88
2022-01-15T04:38:45.000000Z,-32.1675,117.0677,-73.90,-999.00,4.10,2022-01-15T04:48:18.100000Z,2.66
2022-01-15T04:38:45.000000Z,-18.5469,126.0103,-149.35,-999.00,9.12,2022-01-15T04:48:37.300000Z,3.03
2022-01-15T04:38:45.000000Z,-18.1912,125.0473,7.13,-999.00,2.93,2022-01-15T04:48:26.650000Z,2.44
2022-01-15T04:38:45.000000Z,-18.5205,125.2861,-121.38,-999.00,15.07,2022-01-15T04:48:12.950000Z,2.65
2022-01-15T04:38:45.000000Z,-18.5639,123.0258,169.59,248.00,8.51,2022-01-15T04:38:55.250000Z,2.17
2022-01-15T04:38:45.000000Z,-18.1554,124.5632,-84.80,106.00,2.33,2022-01-15T04:46:55.850000Z,2.29
2022-01-15T04:41:45.000000Z,-42.3232,172.3845,97.69,-999.00,0.42,2022-01-15T04:44:10.650000Z,2.84
2022-01-15T04:41:45.000000Z,-40.0161,174.5485,-170.04,35.00,2.57,2022-01-15T04:44:28.900000Z,2.07
2022-01-15T04:41:45.000000Z,-38.6498,176.1532,166.52,-999.00,1.41,2022-01-15T04:44:19.000000Z,2.51
2022-01-15T04:41:45.000000Z,-39.4550,175.8589,85.34,41.00,0.82,2022-01-15T04:42:50.500000Z,2.98
2022-01-15T04:41:45.000000Z,-32.1675,117.0677,-88.00,-999.00,3.09,2022-01-15T04:49:44.150000Z,3.04
2022-01-15T04:41:45.000000Z,-18.5469,126.0103,-149.35,-999.00,9.12,2022-01-15T04:48:28.900000Z,2.42
2022-01-15T04:41:45.000000Z,-18.1912,125.0473,7.13,-999.00,2.93,2022-01-15T04:51:35.000000Z,2.66
2022-01-15T04:41:45.000000Z,-18.5205,125.2861,-121.38,-999.00,15.07,2022-01-15T04:51:40.400000Z,2.15
2022-01-15T04:41:45.000000Z,-18.5639,123.0258,169.59,156.00,8.51,2022-01-15T04:50:30.600000Z,3.01
2022-01-15T04:41:45.000000Z,-18.1554,124.5632,-84.80,82.00,2.33,2022-01-15T04:51:29.650000Z,3.03
2022-01-15T04:44:45.000000Z,-42.3232,172.3845,97.69,-999.00,0.42,2022-01-15T04:49:56.850000Z,2.06
2022-01-15T04:44:45.000000Z,-40.0161,174.5485,-170.04,33.00,2.57,2022-01-15T04:45:21.550000Z,2.76
2022-01-15T04:44:45.000000Z,-38.6498,176.1532,166.52,-999.00,1.41,2022-01-15T04:46:35.500000Z,2.69
2022-01-15T04:44:45.000000Z,-39.4550,175.8589,85.34,30.00,0.82,2022-01-15T04:47:20.350000Z,2.73
2022-01-15T04:44:45.000000Z,-32.1675,117.0677,-90.05,-999.00,3.06,2022-01-15T04:52:43.750000Z,2.83
2022-01-15T04:44:45.000000Z,-18.5469,126.0103,-149.35,-999.00,9.12,2022-01-15T04:48:28.650000Z,2.30
2022-01-15T04:44:45.000000Z,-18.1912,125.0473,7.13,-999.00,2.93,2022-01-15T04:51:41.600000Z,2.59
2022-01-15T04:44:45.000000Z,-18.5205,125.2861,-121.38,-999.00,15.07,2022-01-15T04:51:46.050000Z,2.08
2022-01-15T04:44:45.000000Z,-18.5639,123.0258,169.59,83.00,8.51,2022-01-15T04:53:57.150000Z,2.80
2022-01-15T04:44:45.000000Z,-18.1554,124.5632,-84.80,78.00,2.33,2022-01-15T04:51:38.150000Z,2.43
2022-01-15T04:47:45.000000Z,-42.3232,172.3845,97.69,-999.00,0.42,2022-01-15T04:49:57.600000Z,2.66
2022-01-15T04:47:45.000000Z,-40.0161,174.5485,-170.04,39.00,2.57,2022-01-15T04:55:08.350000Z,2.26
2022-01-15T04:47:45.000000Z,-38.6498,176.1532,166.52,-999.00,1.41,2022-01-15T04:48:50.300000Z,2.57
2022-01-15T04:47:45.000000Z,-39.4550,175.8589,85.34,34.00,0.82,2022-01-15T04:48:41.550000Z,2.61
2022-01-15T04:47:45.000000Z,-32.1675,117.0677,-90.86,-999.00,2.97,2022-01-15T04:52:43.700000Z,2.82
2022-01-15T04:47:45.000000Z,-18.5469,126.0103,-149.35,-999.00,9.12,2022-01-15T04:48:26.500000Z,2.35
2022-01-15T04:47:45.000000Z,-18.1912,125.0473,7.13,-999.00,2.93,2022-01-15T04:51:41.800000Z,2.59
2022-01-15T04:47:45.000000Z,-18.5205,125.2861,-121.38,-999.00,15.07,2022-01-15T04:56:41.950000Z,2.11
2022-01-15T04:47:45.000000Z,-18.5639,123.0258,169.59,84.00,8.51,2022-01-15T04:53:56.400000Z,2.82
2022-01-15T04:47:45.000000Z,-18.1554,124.5632,-84.80,79.00,2.33,2022-01-15T04:51:37.850000Z,2.06
2022-01-15T04:50:45.000000Z,-42.3232,172.3845,97.69,-999.00,0.42,2022-01-15T04:56:34.550000Z,1.92
2022-01-15T04:50:45.000000Z,-40.0161,174.5485,170.74,44.00,2.85,2022-01-15T04:56:52.900000Z,2.77
2022-01-15T04:50:45.000000Z,-38.6498,176.1532,166.52,-999.00,1.41,2022-01-15T04:55:31.450000Z,2.39
2022-01-15T04:50:45.000000Z,-39.4550,175.8589,85.34,15.00,0.82,2022-01-15T04:56:03.850000Z,2.26
2022-01-15T04:50:45.000000Z,-32.1675,117.0677,-92.30,-999.00,2.84,2022-01-15T04:53:56.400000Z,2.83
2022-01-15T04:50:45.000000Z,-18.5469,126.0103,-149.35,-999.00,9.12,2022-01-15T04:51:38.700000Z,2.15
2022-01-15T04:50:45.000000Z,-18.1912,125.0473,7.13,-999.00,2.93,2022-01-15T04:51:33.700000Z,2.61
2022-01-15T04:50:45.000000Z,-18.5205,125.2861,-121.38,-999.00,15.07,2022-01-15T04:56:41.700000Z,2.07
2022-01-15T04:50:45.000000Z,-18.5639,123.0258,169.59,85.00,8.51,2022-01-15T04:53:56.250000Z,2.82
2022-01-15T04:50:45.000000Z,-18.1554,124.5632,-84.80,82.00,2.33,2022-01-15T04:51:36.250000Z,2.14
2022-01-15T04:53:45.000000Z,-42.3232,172.3845,97.69,-999.00,0.42,2022-01-15T04:56:35.950000Z,2.39
2022-01-15T04:53:45.000000Z,-40.0161,174.5485,177.13,33.00,3.58,2022-01-15T04:55:16.500000Z,2.36
2022-01-15T04:53:45.000000Z,-38.6498,176.1532,174.50,-999.00,1.43,2022-01-15T04:56:04.800000Z,2.45
2022-01-15T04:53:45.000000Z,-39.4550,175.8589,-88.63,30.00,0.32,2022-01-15T04:55:24.250000Z,2.59
2022-01-15T04:53:45.000000Z,-32.1675,117.0677,-92.30,-999.00,2.84,2022-01-15T05:02:38.150000Z,2.34
2022-01-15T04:53:45.000000Z,-18.5469,126.0103,-149.35,-999.00,9.12,2022-01-15T04:56:40.750000Z,2.42
2022-01-15T04:53:45.000000Z,-18.1912,125.0473,7.13,-999.00,2.93,2022-01-15T04:56:49.150000Z,2.17
2022-01-15T04:53:45.000000Z,-18.5205,125.2861,-121.38,-999.00,15.07,2022-01-15T04:56:41.600000Z,2.20
2022-01-15T04:53:45.000000Z,-18.5639,123.0258,169.59,105.00,8.51,2022-01-15T05:03:09.150000Z,2.11
2022-01-15T04:53:45.000000Z,-18.1554,124.5632,-84.80,218.00,2.33,2022-01-15T05:01:18.250000Z,1.95
2022-01-15T04:56:45.000000Z,-42.3232,172.3845,97.69,-999.00,0.42,2022-01-15T05:06:30.900000Z,2.31
2022-01-15T04:56:45.000000Z,-40.0161,174.5485,177.13,25.00,3.58,2022-01-15T05:06:16.800000Z,2.45
2022-01-15T04:56:45.000000Z,-38.6498,176.1532,174.50,-999.00,1.43,2022-01-15T05:04:21.050000Z,2.29
2022-01-15T04:56:45.000000Z,-39.4550,175.8589,-88.63,44.00,0.32,2022-01-15T04:56:55.700000Z,2.06
2022-01-15T04:56:45.000000Z,-32.1675,117.0677,-81.06,-999.00,3.04,2022-01-15T05:02:38.450000Z,3.03
2022-01-15T04:56:45.000000Z,-18.5469,126.0103,-149.35,-999.00,9.12,2022-01-15T05:00:14.800000Z,1.93
2022-01-15T04:56:45.000000Z,-18.1912,125.0473,7.13,-999.00,2.93,2022-01-15T05:05:15.200000Z,2.25
2022-01-15T04:56:45.000000Z,-18.5205,125.2861,-121.38,-999.00,15.07,2022-01-15T05:00:54.450000Z,2.26
2022-01-15T04:56:45.000000Z,-18.5639,123.0258,169.59,104.00,8.51,2022-01-15T05:03:09.850000Z,2.19
2022-01-15T04:56:45.000000Z,-18.1554,124.5632,-84.80,38.00,2.33,2022-01-15T05:06:05.850000Z,2.10
2022-01-15T04:59:45.000000Z,-42.3232,172.3845,97.69,-999.00,0.42,2022-01-15T05:07:30.800000Z,2.24
2022-01-15T04:59:45.000000Z,-40.0161,174.5485,177.13,26.00,3.58,2022-01-15T05:06:58.900000Z,2.50
2022-01-15T04:59:45.000000Z,-37.3397,175.1667,64.59,-999.00,8.79,2022-01-15T05:09:28.203114Z,2.09
2022-01-15T04:59:45.000000Z,-38.6498,176.1532,174.50,-999.00,1.43,2022-01-15T05:04:21.200000Z,2.30
2022-01-15T04:59:45.000000Z,-39.4550,175.8589,-88.63,22.00,0.32,2022-01-15T05:07:01.700000Z,2.37
2022-01-15T04:59:45.000000Z,-32.1675,117.0677,-90.71,-999.00,2.89,2022-01-15T05:02:37.300000Z,2.77
2022-01-15T04:59:45.000000Z,-18.5469,126.0103,-149.35,-999.00,9.12,2022-01-15T05:00:48.550000Z,2.03
